codigo_usuario;Celular;genero;idade;cidade;estado
36896;27839372189;M;77;Santa Terezinha do Tocantins;TO
38349;29297409271;M;44;Santa Terezinha do Tocantins;TO
43218;34189487828;M;77;Santa Terezinha do Tocantins;TO
43877;34784369450;F;22;Santa Terezinha do Tocantins;TO
47925;38672743474;M;62;Santa Terezinha do Tocantins;TO
52026;42720834417;M;38;Santa Terezinha do Tocantins;TO
53072;43766548392;M;22;Santa Terezinha do Tocantins;TO
57759;48498009022;M;76;Santa Terezinha do Tocantins;TO
59577;51239364476;M;47;Santa Terezinha do Tocantins;TO
60466;51642071560;M;50;Santa Terezinha do Tocantins;TO
76257;66859863274;M;77;Santa Terezinha do Tocantins;TO
82481;72911156782;F;39;Santa Terezinha do Tocantins;TO
85665;76139136972;M;18;Santa Terezinha do Tocantins;TO
86272;76686559624;M;28;Santa Terezinha do Tocantins;TO
88948;79419144124;F;60;Santa Terezinha do Tocantins;TO
90430;81478667510;M;41;Santa Terezinha do Tocantins;TO
90498;81506733580;F;60;Santa Terezinha do Tocantins;TO
97044;87354586003;M;66;Santa Terezinha do Tocantins;TO
10532;11257831646;M;30;Sítio Novo do Tocantins;TO
35716;26686883170;F;21;Sítio Novo do Tocantins;TO
40497;31703715383;M;53;Sítio Novo do Tocantins;TO
41134;31978178481;F;57;Sítio Novo do Tocantins;TO
41584;32492519315;F;56;Sítio Novo do Tocantins;TO
43831;34743738225;M;72;Sítio Novo do Tocantins;TO
45542;36442533236;M;36;Sítio Novo do Tocantins;TO
47220;37967223474;F;63;Sítio Novo do Tocantins;TO
59682;51290908222;M;61;Sítio Novo do Tocantins;TO
63644;54359671187;F;34;Sítio Novo do Tocantins;TO
73822;64540975112;M;60;Sítio Novo do Tocantins;TO
76693;67349796071;M;44;Sítio Novo do Tocantins;TO
78921;69452416148;F;75;Sítio Novo do Tocantins;TO
83710;74233032126;F;58;Sítio Novo do Tocantins;TO
94097;84486328833;M;65;Sítio Novo do Tocantins;TO
104261;94425887945;F;37;Sítio Novo do Tocantins;TO
20038;15550291043;F;66;Tupirama;TO
22011;16543706085;M;70;Tupirama;TO
29100;21133176432;F;47;Tupirama;TO
31651;22644387212;M;62;Tupirama;TO
33445;24461568622;F;20;Tupirama;TO
34255;25323791222;M;28;Tupirama;TO
45867;36706518494;M;65;Tupirama;TO
47914;38666089170;F;58;Tupirama;TO
52581;43321363123;F;39;Tupirama;TO
58873;49624551392;M;51;Tupirama;TO
69637;61254501049;M;60;Tupirama;TO
76463;67138706915;F;38;Tupirama;TO
79428;69923193009;F;20;Tupirama;TO
97956;88248086674;F;71;Tupirama;TO
105366;95560860377;F;34;Tupirama;TO
17650;14411140390;M;49;Aldeias Altas;MA
19852;15468881550;M;69;Aldeias Altas;MA
30599;21807030946;F;25;Aldeias Altas;MA
33326;24348292202;M;50;Aldeias Altas;MA
39000;29863902595;F;76;Aldeias Altas;MA
43689;34607378061;F;48;Aldeias Altas;MA
46895;37684949235;M;23;Aldeias Altas;MA
50690;41703477928;M;41;Aldeias Altas;MA
52735;43452015148;F;46;Aldeias Altas;MA
62432;53219969914;M;34;Aldeias Altas;MA
63106;53804552320;F;45;Aldeias Altas;MA
69099;59746534170;M;49;Aldeias Altas;MA
69893;61367031613;M;71;Aldeias Altas;MA
74393;65143289832;M;28;Aldeias Altas;MA
84614;75119668061;F;23;Aldeias Altas;MA
89928;81262018249;M;54;Aldeias Altas;MA
91714;82201534021;M;69;Aldeias Altas;MA
95353;85648128924;F;38;Aldeias Altas;MA
11405;11524239350;F;67;Anapurus;MA
19220;15214984240;F;45;Anapurus;MA
31995;22945684214;M;67;Anapurus;MA
38706;29626188739;M;56;Anapurus;MA
39716;31362092371;F;65;Anapurus;MA
40616;31755157199;F;22;Anapurus;MA
41936;32821174096;F;49;Anapurus;MA
59926;51408844325;F;25;Anapurus;MA
60800;51779630105;M;75;Anapurus;MA
60929;51829416847;F;67;Anapurus;MA
61303;51996269117;M;67;Anapurus;MA
64876;55524515418;F;70;Anapurus;MA
69455;61165078425;F;43;Anapurus;MA
72302;63124400329;F;28;Anapurus;MA
73805;64525954348;F;33;Anapurus;MA
90748;81611752897;F;60;Anapurus;MA
103090;93324500572;F;17;Anapurus;MA
103268;93464255242;M;32;Anapurus;MA
23404;17268662532;F;25;Bacabeira;MA
25306;18252203972;F;21;Bacabeira;MA
33774;24756876622;F;24;Bacabeira;MA
35617;26603162859;M;32;Bacabeira;MA
36359;27356681562;M;48;Bacabeira;MA
36541;27523275576;M;64;Bacabeira;MA
56844;47562277545;F;29;Bacabeira;MA
66332;56948019275;F;77;Bacabeira;MA
71644;62404793927;F;39;Bacabeira;MA
72399;63202939916;F;20;Bacabeira;MA
72933;63633318744;M;50;Bacabeira;MA
84419;74833491689;F;73;Bacabeira;MA
86650;77145654476;M;70;Bacabeira;MA
97731;87953319790;M;21;Bacabeira;MA
103403;93590600682;F;15;Bacabeira;MA
104993;95222521697;F;59;Bacabeira;MA
32114;23162969585;M;47;Bela Vista do Maranhão;MA
47613;38418991605;F;64;Bela Vista do Maranhão;MA
65623;56316340984;M;40;Bela Vista do Maranhão;MA
67201;57816619419;M;69;Bela Vista do Maranhão;MA
72959;63658358110;M;56;Bela Vista do Maranhão;MA
78450;68972369039;F;46;Bela Vista do Maranhão;MA
80509;71518488309;M;31;Bela Vista do Maranhão;MA
82891;73394450978;M;17;Bela Vista do Maranhão;MA
87454;77876640375;M;34;Bela Vista do Maranhão;MA
88831;79326361671;M;71;Bela Vista do Maranhão;MA
94086;84469143944;F;71;Bela Vista do Maranhão;MA
96829;87178364390;M;28;Bela Vista do Maranhão;MA
104699;94829127612;M;52;Bela Vista do Maranhão;MA
104735;94860399524;F;56;Bela Vista do Maranhão;MA
109595;99668876696;M;60;Bela Vista do Maranhão;MA
26087;18593931049;F;35;Brejo;MA
30995;21987960196;F;44;Brejo;MA
57214;47913606366;M;67;Brejo;MA
57317;48123953862;F;48;Brejo;MA
57433;48221980153;M;37;Brejo;MA
62610;53364156322;M;61;Brejo;MA
79822;71236317761;M;32;Brejo;MA
80091;71336313889;M;59;Brejo;MA
85162;75626327093;F;16;Brejo;MA
92836;83306126442;F;23;Brejo;MA
94466;84780796916;F;16;Brejo;MA
96910;87245250664;M;17;Brejo;MA
10990;11386717563;M;65;Cajari;MA
24826;17928842803;M;31;Cajari;MA
26703;18874679905;M;58;Cajari;MA
28804;19894143493;F;32;Cajari;MA
28870;19923824329;M;49;Cajari;MA
35852;26804018657;F;71;Cajari;MA
45993;36814190426;M;27;Cajari;MA
50448;41600048868;M;39;Cajari;MA
55057;45786312579;F;48;Cajari;MA
58613;49409111592;F;77;Cajari;MA
61625;52402109002;F;74;Cajari;MA
78619;69209489003;M;33;Cajari;MA
79470;69959910057;F;75;Cajari;MA
81289;71864972643;M;35;Cajari;MA
84726;75221015825;F;45;Cajari;MA
87715;78208926484;F;78;Cajari;MA
89316;79738718674;M;38;Cajari;MA
89874;81235147666;F;75;Cajari;MA
92107;82559768249;F;75;Cajari;MA
95284;85591555431;M;78;Cajari;MA
99529;89814979224;F;19;Cajari;MA
103757;93874505572;F;70;Cajari;MA
103997;94191462423;M;60;Cajari;MA
15517;13341092173;F;54;Cedral;MA
18596;14834496674;M;27;Cedral;MA
20079;15568405660;M;33;Cedral;MA
22789;16907796105;M;38;Cedral;MA
28067;19564817817;F;48;Cedral;MA
38530;29461117577;F;72;Cedral;MA
51912;42635328260;M;24;Cedral;MA
55834;46563434005;M;52;Cedral;MA
65273;55889783821;M;62;Cedral;MA
69653;61262626594;M;42;Cedral;MA
76078;66718217739;M;21;Cedral;MA
80086;71333315185;F;44;Cedral;MA
81870;72374780987;M;78;Cedral;MA
89849;81226332069;M;22;Cedral;MA
102690;92889274243;F;15;Cedral;MA
105828;95943983694;F;49;Cedral;MA
108967;99130053518;M;17;Cedral;MA
109392;99476559180;F;53;Cedral;MA
10545;11261419109;M;52;Colinas;MA
15972;13533669752;F;65;Colinas;MA
21291;16227314882;M;53;Colinas;MA
26284;18688235586;M;79;Colinas;MA
28641;19816223227;M;58;Colinas;MA
28878;19927250484;F;73;Colinas;MA
28998;19976611428;F;67;Colinas;MA
29421;21274191034;F;61;Colinas;MA
35209;26245264667;M;58;Colinas;MA
48298;38982298104;M;22;Colinas;MA
48473;39256678423;M;67;Colinas;MA
58799;49557754057;F;31;Colinas;MA
60240;51550297149;F;30;Colinas;MA
63936;54587744668;M;63;Colinas;MA
65661;56355296736;F;31;Colinas;MA
67027;57651221622;F;74;Colinas;MA
77144;67742473607;F;64;Colinas;MA
78641;69221732281;M;76;Colinas;MA
79022;69537657003;M;59;Colinas;MA
82870;73381294888;F;34;Colinas;MA
88994;79460159413;M;68;Colinas;MA
107270;97436313866;F;36;Colinas;MA
108392;98511339061;F;51;Colinas;MA
13886;12498671198;M;34;Estreito;MA
18502;14795934432;M;30;Estreito;MA
71344;62139910217;F;67;Estreito;MA
76352;66945428764;M;30;Estreito;MA
79373;69877372010;M;33;Estreito;MA
80071;71329684355;F;79;Estreito;MA
80211;71385342203;M;63;Estreito;MA
87744;78228131204;M;51;Estreito;MA
89754;81180838060;F;33;Estreito;MA
96047;86362479893;M;43;Estreito;MA
100839;91598775809;F;62;Estreito;MA
107442;97577253650;M;22;Estreito;MA
108159;98315800084;F;52;Estreito;MA
17662;14416476697;M;16;Governador Archer;MA
23183;17177676207;F;21;Governador Archer;MA
24047;17565178340;F;60;Governador Archer;MA
36741;27708393073;M;27;Governador Archer;MA
50442;41597075771;M;49;Governador Archer;MA
51825;42555765159;F;58;Governador Archer;MA
64815;55478211612;F;52;Governador Archer;MA
81148;71812130567;M;62;Governador Archer;MA
81650;72166677713;M;26;Governador Archer;MA
85295;75756374831;M;20;Governador Archer;MA
10645;11287502236;M;75;Guimarães;MA
22148;16612288787;F;40;Guimarães;MA
35908;26856592891;M;71;Guimarães;MA
39079;29919823192;M;26;Guimarães;MA
45601;36488452246;M;65;Guimarães;MA
53053;43752688618;F;39;Guimarães;MA
55912;46626993350;M;40;Guimarães;MA
59846;51368559876;M;74;Guimarães;MA
64323;54933149030;M;22;Guimarães;MA
67854;58527376922;M;63;Guimarães;MA
77143;67740928997;M;27;Guimarães;MA
78928;69461069259;M;19;Guimarães;MA
90484;81501233313;F;24;Guimarães;MA
98007;88292511340;M;48;Guimarães;MA
101553;91908633803;F;61;Guimarães;MA
102656;92865376453;F;72;Guimarães;MA
11879;11667016342;F;27;Itinga do Maranhão;MA
13671;12409522481;M;38;Itinga do Maranhão;MA
18887;14965680278;F;27;Itinga do Maranhão;MA
33047;23981056706;F;31;Itinga do Maranhão;MA
37249;28266336869;F;42;Itinga do Maranhão;MA
40412;31672357186;M;37;Itinga do Maranhão;MA
48789;39547405706;M;42;Itinga do Maranhão;MA
56932;47640026790;F;57;Itinga do Maranhão;MA
71756;62527622555;M;49;Itinga do Maranhão;MA
73789;64514292498;F;36;Itinga do Maranhão;MA
80293;71421784761;F;36;Itinga do Maranhão;MA
82928;73421113138;F;36;Itinga do Maranhão;MA
97083;87379957243;F;80;Itinga do Maranhão;MA
99263;89555427332;F;52;Itinga do Maranhão;MA
100222;91332106849;F;61;Itinga do Maranhão;MA
19590;15364200918;M;23;Lago Verde;MA
22119;16600157020;M;74;Lago Verde;MA
36235;27263815365;F;20;Lago Verde;MA
47300;38144199501;M;65;Lago Verde;MA
50609;41667360868;F;16;Lago Verde;MA
64235;54853640948;F;80;Lago Verde;MA
64473;55170888804;M;39;Lago Verde;MA
67870;58544940825;F;25;Lago Verde;MA
68243;58872878844;F;59;Lago Verde;MA
70177;61501050964;F;78;Lago Verde;MA
78330;68864365822;F;70;Lago Verde;MA
86994;77474842815;M;18;Lago Verde;MA
90584;81540772887;M;54;Lago Verde;MA
90684;81582851478;M;54;Lago Verde;MA
98812;89141906370;F;35;Lago Verde;MA
105957;96152078427;F;57;Lago Verde;MA
20058;15559797072;M;65;Magalhães de Almeida;MA
31676;22663564151;M;23;Magalhães de Almeida;MA
42807;33705774276;M;65;Magalhães de Almeida;MA
44112;34987109437;M;25;Magalhães de Almeida;MA
44146;35126029997;F;39;Magalhães de Almeida;MA
44388;35320175090;F;28;Magalhães de Almeida;MA
65077;55715256783;F;43;Magalhães de Almeida;MA
72392;63192688731;M;20;Magalhães de Almeida;MA
94085;84468450393;M;22;Magalhães de Almeida;MA
100434;91425469580;F;15;Magalhães de Almeida;MA
103572;93721728866;F;33;Magalhães de Almeida;MA
109691;99754725063;F;63;Magalhães de Almeida;MA
16016;13550852150;F;24;Milagres do Maranhão;MA
16545;13797189939;F;35;Milagres do Maranhão;MA
23688;17409710074;M;79;Milagres do Maranhão;MA
29379;21253551023;M;62;Milagres do Maranhão;MA
30397;21722741152;F;19;Milagres do Maranhão;MA
46674;37508087941;F;41;Milagres do Maranhão;MA
49272;39975847577;M;19;Milagres do Maranhão;MA
58734;49500611719;F;26;Milagres do Maranhão;MA
61772;52544761481;M;22;Milagres do Maranhão;MA
62289;52977602266;M;79;Milagres do Maranhão;MA
63130;53826647281;M;18;Milagres do Maranhão;MA
76721;67370858915;F;40;Milagres do Maranhão;MA
76867;67506123283;M;73;Milagres do Maranhão;MA
96750;86995322749;F;29;Milagres do Maranhão;MA
99217;89512200302;F;54;Milagres do Maranhão;MA
102181;92485978960;F;20;Milagres do Maranhão;MA
106513;96624610941;M;80;Milagres do Maranhão;MA
108313;98443127316;F;65;Milagres do Maranhão;MA
10536;11258412204;F;31;Nova Colinas;MA
16465;13762962276;F;16;Nova Colinas;MA
17310;14261580135;F;52;Nova Colinas;MA
22619;16834214503;F;68;Nova Colinas;MA
23697;17414566139;F;79;Nova Colinas;MA
25223;18211644049;F;66;Nova Colinas;MA
25450;18319110919;M;68;Nova Colinas;MA
29535;21327945446;F;69;Nova Colinas;MA
36089;27125976711;F;21;Nova Colinas;MA
45406;36306172326;M;20;Nova Colinas;MA
45636;36514939789;F;77;Nova Colinas;MA
48413;39200406902;M;52;Nova Colinas;MA
49840;41336375124;M;80;Nova Colinas;MA
52263;42920691195;M;48;Nova Colinas;MA
61049;51878717486;M;20;Nova Colinas;MA
72164;62898809206;F;20;Nova Colinas;MA
72789;63527720480;M;74;Nova Colinas;MA
78323;68853493014;F;41;Nova Colinas;MA
92887;83350374176;M;75;Nova Colinas;MA
93581;83919192662;M;58;Nova Colinas;MA
99132;89445657134;M;51;Nova Colinas;MA
100299;91366637883;F;40;Nova Colinas;MA
101910;92242528853;F;49;Nova Colinas;MA
106218;96366005435;F;33;Nova Colinas;MA
107506;97632270973;F;74;Nova Colinas;MA
13494;12332825190;F;59;Parnarama;MA
17535;14356105426;M;46;Parnarama;MA
20650;15837368990;F;18;Parnarama;MA
27402;19286611390;F;47;Parnarama;MA
34823;25803762108;F;27;Parnarama;MA
36078;27116711436;M;70;Parnarama;MA
38893;29778102819;F;43;Parnarama;MA
47041;37801730940;F;22;Parnarama;MA
50669;41693569083;F;15;Parnarama;MA
52081;42769490010;F;43;Parnarama;MA
53150;43849212556;F;47;Parnarama;MA
55131;45846027314;F;67;Parnarama;MA
60134;51504895553;M;43;Parnarama;MA
66680;57350006691;F;22;Parnarama;MA
77272;67856537265;M;30;Parnarama;MA
81590;72116740156;F;61;Parnarama;MA
83695;74224056997;M;60;Parnarama;MA
87083;77551349759;F;62;Parnarama;MA
87882;78354044851;F;70;Parnarama;MA
89591;81111701706;M;45;Parnarama;MA
99050;89360354250;M;60;Parnarama;MA
99276;89572245255;F;48;Parnarama;MA
99902;91190876391;F;22;Parnarama;MA
104990;95220111169;F;21;Parnarama;MA
109153;99260501211;F;38;Parnarama;MA
10419;11225063785;F;41;Peri Mirim;MA
11554;11568090240;M;65;Peri Mirim;MA
16893;13958821378;F;29;Peri Mirim;MA
28251;19648458771;M;34;Peri Mirim;MA
36895;27838614142;F;67;Peri Mirim;MA
44635;35532062771;F;78;Peri Mirim;MA
48784;39542073675;M;75;Peri Mirim;MA
54981;45710744830;M;60;Peri Mirim;MA
60524;51665712925;M;48;Peri Mirim;MA
61697;52473126023;F;18;Peri Mirim;MA
67302;57918881391;F;28;Peri Mirim;MA
76180;66799235841;F;55;Peri Mirim;MA
76292;66885412822;M;37;Peri Mirim;MA
89147;79590129252;F;69;Peri Mirim;MA
90394;81465590994;M;25;Peri Mirim;MA
95455;85722583013;F;24;Peri Mirim;MA
99779;91140802345;F;51;Peri Mirim;MA
10843;11343379017;M;47;Porto Rico do Maranhão;MA
14813;12904868917;M;18;Porto Rico do Maranhão;MA
25761;18443876275;M;41;Porto Rico do Maranhão;MA
39278;31167831330;F;77;Porto Rico do Maranhão;MA
55848;46578454703;M;30;Porto Rico do Maranhão;MA
58676;49459065265;F;76;Porto Rico do Maranhão;MA
64103;54740286765;F;54;Porto Rico do Maranhão;MA
64977;55606595964;M;42;Porto Rico do Maranhão;MA
72537;63301838800;F;78;Porto Rico do Maranhão;MA
75070;65741396920;F;28;Porto Rico do Maranhão;MA
93118;83550869922;F;30;Porto Rico do Maranhão;MA
94693;84992040537;M;80;Porto Rico do Maranhão;MA
100178;91314554902;F;23;Porto Rico do Maranhão;MA
100310;91373052409;M;43;Porto Rico do Maranhão;MA
108217;98365786319;F;43;Porto Rico do Maranhão;MA
108290;98423919715;M;33;Porto Rico do Maranhão;MA
11798;11644357728;M;61;Riachão;MA
16428;13745587388;M;55;Riachão;MA
26613;18837947310;F;73;Riachão;MA
29036;19995015718;M;59;Riachão;MA
31531;22546487954;F;72;Riachão;MA
38545;29478601328;M;53;Riachão;MA
43300;34268367050;M;15;Riachão;MA
45411;36312055656;F;71;Riachão;MA
63821;54499196128;F;23;Riachão;MA
75554;66289121068;F;77;Riachão;MA
85722;76178329134;M;80;Riachão;MA
86008;76456265352;F;54;Riachão;MA
86141;76583820712;M;54;Riachão;MA
88708;79211670044;F;69;Riachão;MA
103456;93637309263;M;42;Riachão;MA
103612;93757005221;M;45;Riachão;MA
10797;11328668988;F;30;Santa Luzia do Paruá;MA
21279;16222777093;M;34;Santa Luzia do Paruá;MA
22716;16876466947;M;36;Santa Luzia do Paruá;MA
27994;19534318687;M;51;Santa Luzia do Paruá;MA
28157;19607238576;M;69;Santa Luzia do Paruá;MA
38553;29489648574;F;40;Santa Luzia do Paruá;MA
39520;31279957212;M;52;Santa Luzia do Paruá;MA
49186;39911746097;F;15;Santa Luzia do Paruá;MA
49884;41360384744;F;21;Santa Luzia do Paruá;MA
50312;41542060265;F;68;Santa Luzia do Paruá;MA
63511;54247587756;M;45;Santa Luzia do Paruá;MA
66417;57127065609;F;19;Santa Luzia do Paruá;MA
67825;58494865891;F;20;Santa Luzia do Paruá;MA
68832;59496983429;F;22;Santa Luzia do Paruá;MA
70013;61429936865;M;78;Santa Luzia do Paruá;MA
74716;65407165134;M;74;Santa Luzia do Paruá;MA
76872;67509367783;M;41;Santa Luzia do Paruá;MA
91865;82323302925;M;30;Santa Luzia do Paruá;MA
93963;84384520595;F;67;Santa Luzia do Paruá;MA
94412;84748458056;F;60;Santa Luzia do Paruá;MA
98423;88687703757;F;31;Santa Luzia do Paruá;MA
21147;16166911236;M;18;São Bernardo;MA
47210;37958872609;F;23;São Bernardo;MA
48696;39453992167;F;66;São Bernardo;MA
57496;48268311839;M;63;São Bernardo;MA
67983;58633711947;M;49;São Bernardo;MA
70971;61842351685;F;73;São Bernardo;MA
82469;72898265031;F;75;São Bernardo;MA
88380;78815975860;M;67;São Bernardo;MA
89298;79723920060;M;36;São Bernardo;MA
98463;88713662291;M;57;São Bernardo;MA
99127;89443742410;M;78;São Bernardo;MA
103079;93314966946;M;20;São Bernardo;MA
105717;95838780612;M;23;São Bernardo;MA
20959;15976095199;F;32;São João do Paraíso;MA
28511;19759654566;F;37;São João do Paraíso;MA
29447;21285878388;F;62;São João do Paraíso;MA
31352;22387089918;M;21;São João do Paraíso;MA
40356;31649821108;F;49;São João do Paraíso;MA
40708;31798854932;M;16;São João do Paraíso;MA
44952;35819152104;F;57;São João do Paraíso;MA
45855;36697167258;F;26;São João do Paraíso;MA
56993;47700340419;M;53;São João do Paraíso;MA
64150;54777231786;F;27;São João do Paraíso;MA
73355;64120168118;F;77;São João do Paraíso;MA
75231;65877313189;F;78;São João do Paraíso;MA
78556;69167032360;F;56;São João do Paraíso;MA
82537;72971222387;F;52;São João do Paraíso;MA
82599;73135610773;M;55;São João do Paraíso;MA
83389;73837516000;F;19;São João do Paraíso;MA
88587;78988823752;F;31;São João do Paraíso;MA
91438;81913591383;F;49;São João do Paraíso;MA
99316;89608774843;F;59;São João do Paraíso;MA
101539;91903820964;F;58;São João do Paraíso;MA
104736;94860675710;F;25;São João do Paraíso;MA
11970;11699634505;M;80;São Pedro da Água Branca;MA
19189;15201833799;M;75;São Pedro da Água Branca;MA
19854;15469099390;M;39;São Pedro da Água Branca;MA
21961;16524193320;M;41;São Pedro da Água Branca;MA
26647;18852177980;M;42;São Pedro da Água Branca;MA
28353;19688393007;F;43;São Pedro da Água Branca;MA
31503;22513800640;F;77;São Pedro da Água Branca;MA
37848;28761177186;M;20;São Pedro da Água Branca;MA
38258;29227417116;M;17;São Pedro da Água Branca;MA
46333;37221826657;F;58;São Pedro da Água Branca;MA
57452;48232166953;F;20;São Pedro da Água Branca;MA
79380;69882815312;M;61;São Pedro da Água Branca;MA
79479;69966664094;F;22;São Pedro da Água Branca;MA
81619;72133518674;M;78;São Pedro da Água Branca;MA
83954;74442159880;F;31;São Pedro da Água Branca;MA
96020;86345951428;M;28;São Pedro da Água Branca;MA
102771;92949383710;M;33;São Pedro da Água Branca;MA
10296;11192229972;M;43;Senador La Rocque;MA
28811;19895898993;M;74;Senador La Rocque;MA
36349;27349468359;F;69;Senador La Rocque;MA
40960;31895237915;M;18;Senador La Rocque;MA
59562;51235382791;F;34;Senador La Rocque;MA
70704;61724102579;F;31;Senador La Rocque;MA
71485;62262072222;F;73;Senador La Rocque;MA
73319;63971961508;F;43;Senador La Rocque;MA
73738;64469797590;F;70;Senador La Rocque;MA
77946;68523696486;F;28;Senador La Rocque;MA
83462;73906387802;F;15;Senador La Rocque;MA
88637;79147231539;F;66;Senador La Rocque;MA
